"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M1","haplotype-tagged","PH","CV2","1","2",0.563155555555556
"M1","haplotype-tagged","PPP","CV2","1","2",0.103777777777778
"M1","haplotype-tagged","YPPlnt","CV2","1","2",0.0650888888888889
"M1","haplotype-tagged","DTF","CV0","2","2",0.64655
"M1","haplotype-tagged","DTM","CV0","2","2",0.53255
"M1","haplotype-tagged","HSW","CV0","2","2",0.77525
"M1","haplotype-tagged","PH","CV0","2","2",0.65435
"M1","haplotype-tagged","PPP","CV0","2","2",0.10785
"M1","haplotype-tagged","YPPlnt","CV0","2","2",0.17365
"M1","haplotype-tagged","DTF","CV00","2","2",-0.0403
"M1","haplotype-tagged","DTM","CV00","2","2",0.01135
"M1","haplotype-tagged","HSW","CV00","2","2",-0.0509
"M1","haplotype-tagged","PH","CV00","2","2",-0.1012
"M1","haplotype-tagged","PPP","CV00","2","2",0.3139
"M1","haplotype-tagged","YPPlnt","CV00","2","2",-0.01245
"M1","haplotype-tagged","DTF","CV1","2","2",-0.102088888888889
"M1","haplotype-tagged","DTM","CV1","2","2",0.0733111111111111
"M1","haplotype-tagged","HSW","CV1","2","2",0.0355888888888889
"M1","haplotype-tagged","PH","CV1","2","2",0.1155
"M1","haplotype-tagged","PPP","CV1","2","2",-0.0484555555555556
"M1","haplotype-tagged","YPPlnt","CV1","2","2",-0.0442555555555556
"M1","haplotype-tagged","DTF","CV2","2","2",0.634244444444444
"M1","haplotype-tagged","DTM","CV2","2","2",0.4313
"M1","haplotype-tagged","HSW","CV2","2","2",0.784555555555556
"M1","haplotype-tagged","PH","CV2","2","2",0.469744444444444
"M1","haplotype-tagged","PPP","CV2","2","2",0.095
"M1","haplotype-tagged","YPPlnt","CV2","2","2",0.153322222222222
"M1","haplotype-tagged","DTF","CV0","3","2",0.6402
"M1","haplotype-tagged","DTM","CV0","3","2",0.5305
"M1","haplotype-tagged","HSW","CV0","3","2",0.75095
"M1","haplotype-tagged","PH","CV0","3","2",0.59045
"M1","haplotype-tagged","PPP","CV0","3","2",0.21035
"M1","haplotype-tagged","YPPlnt","CV0","3","2",0.1059
"M1","haplotype-tagged","DTF","CV00","3","2",0.0402
"M1","haplotype-tagged","DTM","CV00","3","2",0.15975
"M1","haplotype-tagged","HSW","CV00","3","2",-0.36165
"M1","haplotype-tagged","PH","CV00","3","2",0.0632
"M1","haplotype-tagged","PPP","CV00","3","2",-0.1803
"M1","haplotype-tagged","YPPlnt","CV00","3","2",-0.08185
"M1","haplotype-tagged","DTF","CV1","3","2",0.0247111111111111
"M1","haplotype-tagged","DTM","CV1","3","2",0.136333333333333
"M1","haplotype-tagged","HSW","CV1","3","2",0.233133333333333
"M1","haplotype-tagged","PH","CV1","3","2",0.0200666666666667
"M1","haplotype-tagged","PPP","CV1","3","2",0.000488888888888882
"M1","haplotype-tagged","YPPlnt","CV1","3","2",-0.0207111111111111
"M1","haplotype-tagged","DTF","CV2","3","2",0.591855555555556
"M1","haplotype-tagged","DTM","CV2","3","2",0.528488888888889
"M1","haplotype-tagged","HSW","CV2","3","2",0.761077777777778
"M1","haplotype-tagged","PH","CV2","3","2",0.615088888888889
"M1","haplotype-tagged","PPP","CV2","3","2",0.194822222222222
"M1","haplotype-tagged","YPPlnt","CV2","3","2",0.130377777777778
"M1","haplotype-tagged","DTF","CV0","4","2",0.49455
"M1","haplotype-tagged","DTM","CV0","4","2",0.389
"M1","haplotype-tagged","HSW","CV0","4","2",0.6984
"M1","haplotype-tagged","PH","CV0","4","2",0.61165
"M1","haplotype-tagged","PPP","CV0","4","2",0.1204
"M1","haplotype-tagged","YPPlnt","CV0","4","2",0.14085
"M1","haplotype-tagged","DTF","CV00","4","2",-0.04435
"M1","haplotype-tagged","DTM","CV00","4","2",0.09015
"M1","haplotype-tagged","HSW","CV00","4","2",-0.06615
"M1","haplotype-tagged","PH","CV00","4","2",-0.1398
"M1","haplotype-tagged","PPP","CV00","4","2",-0.08875
"M1","haplotype-tagged","YPPlnt","CV00","4","2",-0.08705
"M1","haplotype-tagged","DTF","CV1","4","2",0.0594888888888889
"M1","haplotype-tagged","DTM","CV1","4","2",-0.00781111111111111
"M1","haplotype-tagged","HSW","CV1","4","2",-0.0196333333333333
"M1","haplotype-tagged","PH","CV1","4","2",-0.123188888888889
"M1","haplotype-tagged","PPP","CV1","4","2",0.00326666666666667
"M1","haplotype-tagged","YPPlnt","CV1","4","2",-0.0110888888888889
"M1","haplotype-tagged","DTF","CV2","4","2",0.630977777777778
"M1","haplotype-tagged","DTM","CV2","4","2",0.5181
"M1","haplotype-tagged","HSW","CV2","4","2",0.784122222222222
"M1","haplotype-tagged","PH","CV2","4","2",0.520011111111111
"M1","haplotype-tagged","PPP","CV2","4","2",0.195022222222222
"M1","haplotype-tagged","YPPlnt","CV2","4","2",0.0543333333333333
"M1","haplotype-tagged","DTF","CV0","5","2",0.64185
"M1","haplotype-tagged","DTM","CV0","5","2",0.5858
"M1","haplotype-tagged","HSW","CV0","5","2",0.7886
"M1","haplotype-tagged","PH","CV0","5","2",0.3985
"M1","haplotype-tagged","PPP","CV0","5","2",0.0648
"M1","haplotype-tagged","YPPlnt","CV0","5","2",0.20125
"M1","haplotype-tagged","DTF","CV00","5","2",-0.1248
"M1","haplotype-tagged","DTM","CV00","5","2",-0.0451
"M1","haplotype-tagged","HSW","CV00","5","2",-0.34315
"M1","haplotype-tagged","PH","CV00","5","2",0.2581
"M1","haplotype-tagged","PPP","CV00","5","2",0.22845
"M1","haplotype-tagged","YPPlnt","CV00","5","2",0.03075
"M1","haplotype-tagged","DTF","CV1","5","2",0.171777777777778
"M1","haplotype-tagged","DTM","CV1","5","2",-0.0428222222222222
"M1","haplotype-tagged","HSW","CV1","5","2",-0.310855555555556
"M1","haplotype-tagged","PH","CV1","5","2",-0.0841333333333333
"M1","haplotype-tagged","PPP","CV1","5","2",-0.0275666666666667
"M1","haplotype-tagged","YPPlnt","CV1","5","2",0.00214444444444444
"M1","haplotype-tagged","DTF","CV2","5","2",0.656211111111111
"M1","haplotype-tagged","DTM","CV2","5","2",0.471733333333333
"M1","haplotype-tagged","HSW","CV2","5","2",0.7202
"M1","haplotype-tagged","PH","CV2","5","2",0.630366666666667
"M1","haplotype-tagged","PPP","CV2","5","2",0.185611111111111
"M1","haplotype-tagged","YPPlnt","CV2","5","2",0.0570888888888889
"M1","haplotype-tagged","DTF","CV0","6","2",0.6926
"M1","haplotype-tagged","DTM","CV0","6","2",0.5766
"M1","haplotype-tagged","HSW","CV0","6","2",0.7896
"M1","haplotype-tagged","PH","CV0","6","2",0.43795
"M1","haplotype-tagged","PPP","CV0","6","2",0.1452
"M1","haplotype-tagged","YPPlnt","CV0","6","2",0.07155
"M1","haplotype-tagged","DTF","CV00","6","2",-0.2423
"M1","haplotype-tagged","DTM","CV00","6","2",-0.0105
"M1","haplotype-tagged","HSW","CV00","6","2",0.0684
"M1","haplotype-tagged","PH","CV00","6","2",-0.00625
"M1","haplotype-tagged","PPP","CV00","6","2",0.085
"M1","haplotype-tagged","YPPlnt","CV00","6","2",-0.2163
"M1","haplotype-tagged","DTF","CV1","6","2",-0.0428444444444444
"M1","haplotype-tagged","DTM","CV1","6","2",0.225177777777778
"M1","haplotype-tagged","HSW","CV1","6","2",-0.0770666666666667
"M1","haplotype-tagged","PH","CV1","6","2",0.00406666666666666
"M1","haplotype-tagged","PPP","CV1","6","2",0.0424555555555556
"M1","haplotype-tagged","YPPlnt","CV1","6","2",-0.0556
"M1","haplotype-tagged","DTF","CV2","6","2",0.574833333333333
"M1","haplotype-tagged","DTM","CV2","6","2",0.4771
"M1","haplotype-tagged","HSW","CV2","6","2",0.723755555555555
"M1","haplotype-tagged","PH","CV2","6","2",0.498366666666667
"M1","haplotype-tagged","PPP","CV2","6","2",0.229488888888889
"M1","haplotype-tagged","YPPlnt","CV2","6","2",0.299077777777778
"M1","haplotype-tagged","DTF","CV0","7","2",0.68315
"M1","haplotype-tagged","DTM","CV0","7","2",0.52305
"M1","haplotype-tagged","HSW","CV0","7","2",0.7607
"M1","haplotype-tagged","PH","CV0","7","2",0.7415
"M1","haplotype-tagged","PPP","CV0","7","2",0.2727
"M1","haplotype-tagged","YPPlnt","CV0","7","2",0.15155
"M1","haplotype-tagged","DTF","CV00","7","2",0.00435000000000001
"M1","haplotype-tagged","DTM","CV00","7","2",0.09605
"M1","haplotype-tagged","HSW","CV00","7","2",0.12515
"M1","haplotype-tagged","PH","CV00","7","2",0.08625
"M1","haplotype-tagged","PPP","CV00","7","2",0.2416
"M1","haplotype-tagged","YPPlnt","CV00","7","2",-0.053
"M1","haplotype-tagged","DTF","CV1","7","2",-0.121844444444444
"M1","haplotype-tagged","DTM","CV1","7","2",0.0659222222222222
"M1","haplotype-tagged","HSW","CV1","7","2",-0.0116666666666667
"M1","haplotype-tagged","PH","CV1","7","2",-0.191844444444444
"M1","haplotype-tagged","PPP","CV1","7","2",0.0550333333333333
"M1","haplotype-tagged","YPPlnt","CV1","7","2",-0.0223888888888889
"M1","haplotype-tagged","DTF","CV2","7","2",0.623622222222222
"M1","haplotype-tagged","DTM","CV2","7","2",0.541355555555556
"M1","haplotype-tagged","HSW","CV2","7","2",0.755844444444444
"M1","haplotype-tagged","PH","CV2","7","2",0.589266666666667
"M1","haplotype-tagged","PPP","CV2","7","2",0.0889777777777778
"M1","haplotype-tagged","YPPlnt","CV2","7","2",0.075
"M1","haplotype-tagged","DTF","CV0","8","2",0.70805
"M1","haplotype-tagged","DTM","CV0","8","2",0.5736
"M1","haplotype-tagged","HSW","CV0","8","2",0.7902
"M1","haplotype-tagged","PH","CV0","8","2",0.6193
"M1","haplotype-tagged","PPP","CV0","8","2",0.23245
"M1","haplotype-tagged","YPPlnt","CV0","8","2",0.0389
"M1","haplotype-tagged","DTF","CV00","8","2",0.0802
"M1","haplotype-tagged","DTM","CV00","8","2",-0.19915
"M1","haplotype-tagged","HSW","CV00","8","2",0.04195
"M1","haplotype-tagged","PH","CV00","8","2",-0.0227
"M1","haplotype-tagged","PPP","CV00","8","2",-0.12755
"M1","haplotype-tagged","YPPlnt","CV00","8","2",0.07305
"M1","haplotype-tagged","DTF","CV1","8","2",-0.123011111111111
"M1","haplotype-tagged","DTM","CV1","8","2",0.0821666666666667
"M1","haplotype-tagged","HSW","CV1","8","2",0.278066666666667
"M1","haplotype-tagged","PH","CV1","8","2",0.0294222222222222
"M1","haplotype-tagged","PPP","CV1","8","2",0.0307444444444444
"M1","haplotype-tagged","YPPlnt","CV1","8","2",0.042
"M1","haplotype-tagged","DTF","CV2","8","2",0.5612
"M1","haplotype-tagged","DTM","CV2","8","2",0.5245
"M1","haplotype-tagged","HSW","CV2","8","2",0.7875
"M1","haplotype-tagged","PH","CV2","8","2",0.6257
"M1","haplotype-tagged","PPP","CV2","8","2",0.191233333333333
"M1","haplotype-tagged","YPPlnt","CV2","8","2",0.102377777777778
"M1","haplotype-tagged","DTF","CV0","9","2",0.6818
"M1","haplotype-tagged","DTM","CV0","9","2",0.5243
"M1","haplotype-tagged","HSW","CV0","9","2",0.78275
"M1","haplotype-tagged","PH","CV0","9","2",0.6843
"M1","haplotype-tagged","PPP","CV0","9","2",0.1426
"M1","haplotype-tagged","YPPlnt","CV0","9","2",0.1
"M1","haplotype-tagged","DTF","CV00","9","2",-0.0195
"M1","haplotype-tagged","DTM","CV00","9","2",0.1176
"M1","haplotype-tagged","HSW","CV00","9","2",0.13425
"M1","haplotype-tagged","PH","CV00","9","2",-0.22535
"M1","haplotype-tagged","PPP","CV00","9","2",-0.1766
"M1","haplotype-tagged","YPPlnt","CV00","9","2",-0.0905
"M1","haplotype-tagged","DTF","CV1","9","2",-0.0910555555555556
"M1","haplotype-tagged","DTM","CV1","9","2",0.0407777777777778
"M1","haplotype-tagged","HSW","CV1","9","2",0.170244444444444
"M1","haplotype-tagged","PH","CV1","9","2",0.00395555555555556
"M1","haplotype-tagged","PPP","CV1","9","2",-0.0613777777777778
"M1","haplotype-tagged","YPPlnt","CV1","9","2",0.0365777777777778
"M1","haplotype-tagged","DTF","CV2","9","2",0.596133333333333
"M1","haplotype-tagged","DTM","CV2","9","2",0.461011111111111
"M1","haplotype-tagged","HSW","CV2","9","2",0.738755555555555
"M1","haplotype-tagged","PH","CV2","9","2",0.604933333333333
"M1","haplotype-tagged","PPP","CV2","9","2",0.147588888888889
"M1","haplotype-tagged","YPPlnt","CV2","9","2",0.145022222222222
"M1","haplotype-tagged","DTF","CV0","10","2",0.6238
"M1","haplotype-tagged","DTM","CV0","10","2",0.4622
"M1","haplotype-tagged","HSW","CV0","10","2",0.7865
"M1","haplotype-tagged","PH","CV0","10","2",0.28845
"M1","haplotype-tagged","PPP","CV0","10","2",0.1316
"M1","haplotype-tagged","YPPlnt","CV0","10","2",0.07965
"M1","haplotype-tagged","DTF","CV00","10","2",0.08665
"M1","haplotype-tagged","DTM","CV00","10","2",0.06675
"M1","haplotype-tagged","HSW","CV00","10","2",-0.12525
"M1","haplotype-tagged","PH","CV00","10","2",0.2102
"M1","haplotype-tagged","PPP","CV00","10","2",0.0251
"M1","haplotype-tagged","YPPlnt","CV00","10","2",0.1861
"M1","haplotype-tagged","DTF","CV1","10","2",0.00715555555555555
"M1","haplotype-tagged","DTM","CV1","10","2",-0.0408666666666667
"M1","haplotype-tagged","HSW","CV1","10","2",-0.108055555555556
"M1","haplotype-tagged","PH","CV1","10","2",-0.00343333333333334
"M1","haplotype-tagged","PPP","CV1","10","2",-0.136011111111111
"M1","haplotype-tagged","YPPlnt","CV1","10","2",-0.0157777777777778
"M1","haplotype-tagged","DTF","CV2","10","2",0.644122222222222
"M1","haplotype-tagged","DTM","CV2","10","2",0.514255555555556
"M1","haplotype-tagged","HSW","CV2","10","2",0.766755555555556
"M1","haplotype-tagged","PH","CV2","10","2",0.589622222222222
"M1","haplotype-tagged","PPP","CV2","10","2",0.130711111111111
"M1","haplotype-tagged","YPPlnt","CV2","10","2",0.0971666666666667
"M1","haplotype-tagged","DTF","CV0","1","3",0.64695
"M1","haplotype-tagged","DTM","CV0","1","3",0.53375
"M1","haplotype-tagged","HSW","CV0","1","3",0.7753
"M1","haplotype-tagged","PH","CV0","1","3",0.6524
"M1","haplotype-tagged","PPP","CV0","1","3",0.1027
"M1","haplotype-tagged","YPPlnt","CV0","1","3",0.17965
"M1","haplotype-tagged","DTF","CV00","1","3",0.1555
"M1","haplotype-tagged","DTM","CV00","1","3",0.04035
"M1","haplotype-tagged","HSW","CV00","1","3",-0.35835
"M1","haplotype-tagged","PH","CV00","1","3",0.0281
"M1","haplotype-tagged","PPP","CV00","1","3",0.0559
"M1","haplotype-tagged","YPPlnt","CV00","1","3",0.0382
"M1","haplotype-tagged","DTF","CV1","1","3",0.0218888888888889
"M1","haplotype-tagged","DTM","CV1","1","3",0.105588888888889
"M1","haplotype-tagged","HSW","CV1","1","3",-0.0172
"M1","haplotype-tagged","PH","CV1","1","3",-0.104211111111111
"M1","haplotype-tagged","PPP","CV1","1","3",0.0729666666666667
"M1","haplotype-tagged","YPPlnt","CV1","1","3",-0.140844444444444
"M1","haplotype-tagged","DTF","CV2","1","3",0.585288888888889
"M1","haplotype-tagged","DTM","CV2","1","3",0.511466666666667
"M1","haplotype-tagged","HSW","CV2","1","3",0.706488888888889
"M1","haplotype-tagged","PH","CV2","1","3",0.509877777777778
"M1","haplotype-tagged","PPP","CV2","1","3",0.118377777777778
"M1","haplotype-tagged","YPPlnt","CV2","1","3",0.197011111111111
"M1","haplotype-tagged","DTF","CV0","2","3",0.5516
"M1","haplotype-tagged","DTM","CV0","2","3",0.38005
"M1","haplotype-tagged","HSW","CV0","2","3",0.6727
"M1","haplotype-tagged","PH","CV0","2","3",0.60235
"M1","haplotype-tagged","PPP","CV0","2","3",0.25195
"M1","haplotype-tagged","YPPlnt","CV0","2","3",0.06495
"M1","haplotype-tagged","DTF","CV00","2","3",-0.00835
"M1","haplotype-tagged","DTM","CV00","2","3",0.08695
"M1","haplotype-tagged","HSW","CV00","2","3",0.20115
"M1","haplotype-tagged","PH","CV00","2","3",0.0159
"M1","haplotype-tagged","PPP","CV00","2","3",-0.01325
"M1","haplotype-tagged","YPPlnt","CV00","2","3",0.1187
"M1","haplotype-tagged","DTF","CV1","2","3",-0.1354
"M1","haplotype-tagged","DTM","CV1","2","3",0.0164222222222222
"M1","haplotype-tagged","HSW","CV1","2","3",-0.130544444444444
"M1","haplotype-tagged","PH","CV1","2","3",-0.0898111111111111
"M1","haplotype-tagged","PPP","CV1","2","3",0.103677777777778
"M1","haplotype-tagged","YPPlnt","CV1","2","3",-0.0305222222222222
"M1","haplotype-tagged","DTF","CV2","2","3",0.6562
"M1","haplotype-tagged","DTM","CV2","2","3",0.524
"M1","haplotype-tagged","HSW","CV2","2","3",0.7441
"M1","haplotype-tagged","PH","CV2","2","3",0.563
"M1","haplotype-tagged","PPP","CV2","2","3",0.0988888888888889
"M1","haplotype-tagged","YPPlnt","CV2","2","3",0.174444444444444
"M1","haplotype-tagged","DTF","CV0","3","3",0.6798
"M1","haplotype-tagged","DTM","CV0","3","3",0.49285
"M1","haplotype-tagged","HSW","CV0","3","3",0.79995
"M1","haplotype-tagged","PH","CV0","3","3",0.63755
"M1","haplotype-tagged","PPP","CV0","3","3",0.2045
"M1","haplotype-tagged","YPPlnt","CV0","3","3",0.1551
"M1","haplotype-tagged","DTF","CV00","3","3",0.0854
"M1","haplotype-tagged","DTM","CV00","3","3",0.05505
"M1","haplotype-tagged","HSW","CV00","3","3",0.1001
"M1","haplotype-tagged","PH","CV00","3","3",0.11275
"M1","haplotype-tagged","PPP","CV00","3","3",0.1666
"M1","haplotype-tagged","YPPlnt","CV00","3","3",0.305
"M1","haplotype-tagged","DTF","CV1","3","3",0.0647
"M1","haplotype-tagged","DTM","CV1","3","3",0.0476
"M1","haplotype-tagged","HSW","CV1","3","3",0.172533333333333
"M1","haplotype-tagged","PH","CV1","3","3",-0.124611111111111
"M1","haplotype-tagged","PPP","CV1","3","3",0.0673444444444445
"M1","haplotype-tagged","YPPlnt","CV1","3","3",-0.0792
"M1","haplotype-tagged","DTF","CV2","3","3",0.590566666666667
"M1","haplotype-tagged","DTM","CV2","3","3",0.458622222222222
"M1","haplotype-tagged","HSW","CV2","3","3",0.774055555555556
"M1","haplotype-tagged","PH","CV2","3","3",0.575922222222222
"M1","haplotype-tagged","PPP","CV2","3","3",0.203455555555556
"M1","haplotype-tagged","YPPlnt","CV2","3","3",0.0544666666666667
"M1","haplotype-tagged","DTF","CV0","4","3",0.6794
"M1","haplotype-tagged","DTM","CV0","4","3",0.4957
"M1","haplotype-tagged","HSW","CV0","4","3",0.7994
"M1","haplotype-tagged","PH","CV0","4","3",0.6395
"M1","haplotype-tagged","PPP","CV0","4","3",0.20705
"M1","haplotype-tagged","YPPlnt","CV0","4","3",0.1624
"M1","haplotype-tagged","DTF","CV00","4","3",0.01785
"M1","haplotype-tagged","DTM","CV00","4","3",0.14445
"M1","haplotype-tagged","HSW","CV00","4","3",0.01135
"M1","haplotype-tagged","PH","CV00","4","3",0.0535
"M1","haplotype-tagged","PPP","CV00","4","3",0.01855
"M1","haplotype-tagged","YPPlnt","CV00","4","3",-0.00225
"M1","haplotype-tagged","DTF","CV1","4","3",0.197633333333333
"M1","haplotype-tagged","DTM","CV1","4","3",-0.177333333333333
"M1","haplotype-tagged","HSW","CV1","4","3",0.101533333333333
"M1","haplotype-tagged","PH","CV1","4","3",0.0454
"M1","haplotype-tagged","PPP","CV1","4","3",-0.109022222222222
"M1","haplotype-tagged","YPPlnt","CV1","4","3",0.0167666666666667
"M1","haplotype-tagged","DTF","CV2","4","3",0.559055555555556
"M1","haplotype-tagged","DTM","CV2","4","3",0.512577777777778
"M1","haplotype-tagged","HSW","CV2","4","3",0.708588888888889
"M1","haplotype-tagged","PH","CV2","4","3",0.5551
"M1","haplotype-tagged","PPP","CV2","4","3",0.0459333333333333
"M1","haplotype-tagged","YPPlnt","CV2","4","3",0.146633333333333
"M1","haplotype-tagged","DTF","CV0","5","3",0.55155
"M1","haplotype-tagged","DTM","CV0","5","3",0.3782
"M1","haplotype-tagged","HSW","CV0","5","3",0.6712
"M1","haplotype-tagged","PH","CV0","5","3",0.60215
"M1","haplotype-tagged","PPP","CV0","5","3",0.25415
"M1","haplotype-tagged","YPPlnt","CV0","5","3",0.06615
"M1","haplotype-tagged","DTF","CV00","5","3",0.07305
"M1","haplotype-tagged","DTM","CV00","5","3",-0.11505
"M1","haplotype-tagged","HSW","CV00","5","3",0.21425
"M1","haplotype-tagged","PH","CV00","5","3",-0.076
"M1","haplotype-tagged","PPP","CV00","5","3",-0.0703
"M1","haplotype-tagged","YPPlnt","CV00","5","3",0.041
"M1","haplotype-tagged","DTF","CV1","5","3",0.0282555555555556
"M1","haplotype-tagged","DTM","CV1","5","3",-0.0171777777777778
"M1","haplotype-tagged","HSW","CV1","5","3",0.0921888888888889
"M1","haplotype-tagged","PH","CV1","5","3",-0.125844444444444
"M1","haplotype-tagged","PPP","CV1","5","3",-0.0280555555555556
"M1","haplotype-tagged","YPPlnt","CV1","5","3",0.00643333333333333
"M1","haplotype-tagged","DTF","CV2","5","3",0.648622222222222
"M1","haplotype-tagged","DTM","CV2","5","3",0.47
"M1","haplotype-tagged","HSW","CV2","5","3",0.732977777777778
"M1","haplotype-tagged","PH","CV2","5","3",0.566744444444444
"M1","haplotype-tagged","PPP","CV2","5","3",0.104477777777778
"M1","haplotype-tagged","YPPlnt","CV2","5","3",0.146277777777778
"M1","haplotype-tagged","DTF","CV0","6","3",0.6036
"M1","haplotype-tagged","DTM","CV0","6","3",0.47125
"M1","haplotype-tagged","HSW","CV0","6","3",0.74
"M1","haplotype-tagged","PH","CV0","6","3",0.5712
"M1","haplotype-tagged","PPP","CV0","6","3",0.05635
"M1","haplotype-tagged","YPPlnt","CV0","6","3",0.165
"M1","haplotype-tagged","DTF","CV00","6","3",-0.0201
"M1","haplotype-tagged","DTM","CV00","6","3",-0.27365
"M1","haplotype-tagged","HSW","CV00","6","3",-0.30485
"M1","haplotype-tagged","PH","CV00","6","3",-0.14905
"M1","haplotype-tagged","PPP","CV00","6","3",0.05785
"M1","haplotype-tagged","YPPlnt","CV00","6","3",-0.13995
"M1","haplotype-tagged","DTF","CV1","6","3",-0.0422666666666667
"M1","haplotype-tagged","DTM","CV1","6","3",0.0126777777777778
"M1","haplotype-tagged","HSW","CV1","6","3",0.0550777777777778
